696.768792 73.710293
696.782661 77.157497
696.796531 80.991929
696.810400 99.854299
696.824270 105.791946
696.838139 110.866086
696.852009 114.798502
696.865878 117.121442
696.879748 117.738386
696.893618 116.422599
696.907487 113.483186
696.921357 108.999179
696.935226 103.520719
696.949096 97.481534
696.962965 91.249149
696.976835 74.122917
696.990704 70.510325
697.004574 67.427537
697.018443 65.123119
697.032313 63.904329
697.046182 63.493379
697.060052 64.315641
697.073921 66.042532
697.087791 68.778993
697.101660 72.206358
697.115530 89.111536
697.129399 95.363938
697.143269 101.466459
697.157139 107.200726
697.171008 111.966667
697.184878 115.137402
697.198747 116.515936
697.212617 115.829298
697.226486 113.336483
697.240356 109.233370
697.254225 103.918370
697.268095 97.885267
697.281964 91.501919
697.295834 85.126353
697.309703 79.081298
697.323573 73.976100
697.337442 61.592689
697.351312 59.648856
697.365181 58.888510
697.379051 59.448267
697.392920 61.376986
697.406790 74.348781
697.420660 79.878228
697.434529 86.264779
697.448399 92.947231
697.462268 99.512440
697.476138 105.692269
697.490007 110.802983
697.503877 114.560583
697.517746 116.544610
697.531616 116.580467
697.545485 114.612918
697.559355 110.896348
697.573224 105.826132
697.587094 99.937876
697.600963 93.601012
697.614833 87.216280
697.628702 81.183492
697.642572 75.689461
697.656441 71.149078
697.670311 67.994799
697.684181 66.508566
697.698050 66.868379
697.711920 69.160162
697.725789 73.107898
697.739659 78.447891
697.753528 84.705241
697.767398 91.381863
697.781267 98.028292
697.795137 104.288253
697.809006 109.685612
697.822876 113.839138
697.836745 116.311076
697.850615 116.850441
697.864484 115.330432
697.878354 112.054814
697.892223 107.339068
697.906093 101.640497
697.919962 95.432000
697.933832 89.071175
697.947702 82.926097
697.961571 77.246396
697.975441 72.428332
697.989310 68.812009
698.003180 66.810879
698.017049 66.708573
698.030919 68.394671
698.044788 72.024947
698.058658 77.026100
698.072527 83.024454
698.086397 89.657595
698.100266 96.404355
698.114136 102.812785
698.128005 108.500978
698.141875 113.004285
698.155744 115.930182
698.169614 116.936932
698.183483 115.936786
698.197353 113.048871
698.211223 108.628401
698.225092 103.181612
698.238962 97.002731
698.252831 90.628516
698.266701 84.307343
698.280570 78.488371
698.294440 73.450766
698.308309 69.503108
698.322179 67.356429
698.336048 66.927324
698.349918 68.200604
698.363787 71.340164
698.377657 75.932285
698.391526 81.738524
698.405396 88.249333
698.419265 95.016345
698.433135 101.524507
698.447004 107.370288
698.460874 112.158962
698.474744 115.519383
698.488613 117.068196
698.502483 116.503070
698.516352 113.948681
698.530222 109.702889
698.544091 104.368410
698.557961 98.324308
698.571830 91.932017
698.585700 85.584225
698.599569 79.557185
698.613439 74.326636
698.627308 70.387102
698.641178 67.880573
698.655047 67.125871
698.668917 68.118984
698.682786 70.850745
698.696656 75.146436
698.710525 80.604812
698.724395 87.073892
698.738265 93.831051
698.752134 100.442020
698.766004 106.406487
698.779873 111.436453
698.793743 115.134137
698.807612 117.026086
698.821482 116.800583
698.835351 114.551616
698.849221 110.548806
698.863090 105.226108
698.876960 99.222603
698.890829 92.865429
698.904699 86.422821
698.918568 80.299128
698.932438 74.965935
698.946307 70.852339
698.960177 68.086644
698.974046 66.989905
698.987916 67.755600
699.001786 70.366357
699.015655 74.475373
699.029525 79.649160
699.043394 86.051683
699.057264 92.801697
699.071133 99.456986
699.085003 105.544397
699.098872 110.734787
699.112742 114.669260
699.126611 116.783817
699.140481 116.894387
699.154350 114.934619
699.168220 111.104495
699.182089 106.008013
699.195959 100.054364
699.209828 93.707212
699.223698 87.266070
699.237567 81.158039
699.251437 75.617064
699.265307 71.275494
699.279176 68.372093
699.293046 66.993178
699.306915 67.507898
699.320785 69.964746
699.334654 73.902362
699.348524 78.913473
699.362393 85.158735
699.376263 91.883707
699.390132 98.568586
699.404002 104.759469
699.417871 110.052553
699.431741 114.130232
699.445610 116.484095
699.459480 116.767681
699.473349 114.987247
699.487219 111.323170
699.501088 106.272830
699.514958 100.452580
699.528828 94.137540
699.542697 87.670199
699.556567 81.450784
699.570436 75.768353
699.584306 71.227145
699.598175 68.098128
699.612045 66.560583
699.625914 66.912686
699.639784 69.098452
699.653653 73.008405
699.667523 78.399512
699.681392 84.729856
699.695262 91.548859
699.709131 98.261691
699.723001 104.511641
699.736870 109.869893
699.750740 114.055838
699.764609 116.521052
699.778479 116.937540
699.792349 115.283309
699.806218 111.672790
