446.495597 67.137651
446.526133 63.199537
446.556668 62.766749
446.587204 65.173735
446.617740 70.649114
446.648276 77.295567
446.678811 84.043008
446.709347 89.069382
446.739883 91.711542
446.770418 91.462385
446.800954 88.184899
446.831490 82.612271
446.862025 75.554475
446.892561 68.892302
446.923097 64.026640
446.953633 62.008376
446.984168 63.240525
447.014704 67.877060
447.045240 74.392727
447.075775 81.568511
447.106311 87.401085
447.136847 91.392038
447.167383 92.145916
447.197918 89.932551
447.228454 84.715009
447.258990 78.016085
447.289525 70.654643
447.320061 64.773476
447.350597 61.342980
447.381133 61.716730
447.411668 65.414353
447.442204 71.563665
447.472740 79.001704
447.503275 85.568122
447.533811 90.825147
447.564347 92.600622
447.594883 91.252799
447.625418 86.841056
447.655954 80.189753
447.686490 72.970651
447.717025 66.175749
447.747561 61.890002
447.778097 60.853915
447.808632 63.768992
447.839168 69.620038
447.869704 76.787559
447.900240 83.927870
447.930775 89.428974
447.961311 92.444136
447.991847 91.907448
448.022382 88.303579
448.052918 82.197157
448.083454 74.820940
448.113990 67.535747
448.144525 62.561218
448.175061 60.547969
448.205597 62.424311
448.236132 67.548034
448.266668 74.703326
448.297204 82.028378
448.327740 88.307576
448.358275 91.928462
448.388811 92.316493
448.419347 89.412207
448.449882 83.767892
448.480418 76.601798
448.510954 69.091965
448.541490 63.272795
448.572025 60.444861
448.602561 61.520871
448.633097 66.164126
448.663632 73.262237
448.694168 80.783013
448.724704 87.242178
448.755240 91.664426
448.785775 92.850651
448.816311 90.634901
448.846847 85.264145
448.877382 78.095087
448.907918 70.614241
448.938454 64.212178
448.968989 60.751053
448.999525 61.200111
449.030061 65.272503
449.060597 72.079254
449.091132 79.576823
449.121668 86.520764
449.152204 91.253616
449.182739 93.027509
449.213275 91.338561
449.243811 86.412307
449.274347 79.342617
449.304882 71.778032
449.335418 65.234248
449.365954 61.123449
449.396489 60.807470
449.427025 64.528055
449.457561 71.087677
449.488097 78.751799
449.518632 85.795766
449.549168 91.109047
449.579704 93.069201
449.610239 91.825323
449.640775 87.241609
449.671311 80.368760
449.701847 72.554496
449.732382 65.967229
449.762918 61.470076
449.793454 60.771418
449.823989 63.859277
449.854525 70.296553
449.885061 78.021152
449.915596 85.172750
449.946132 90.718401
449.976668 93.248182
450.007204 92.337890
450.037739 87.950224
450.068275 81.127263
450.098811 73.333027
450.129346 66.265376
450.159882 61.642162
450.190418 60.497032
450.220954 63.429786
450.251489 69.601426
450.282025 77.344193
450.312561 84.854222
450.343096 90.519429
450.373632 93.447447
450.404168 92.504578
450.434704 88.521526
450.465239 81.593028
450.495775 73.822232
450.526311 66.671996
450.556846 61.609988
450.587382 60.663191
450.617918 63.333704
450.648454 69.458733
450.678989 77.187807
450.709525 84.842616
450.740061 90.724704
450.770596 93.343908
450.801132 92.633077
450.831668 88.652835
450.862204 82.010418
450.892739 73.880554
450.923275 66.430870
450.953811 61.510616
450.984346 59.931632
451.014882 62.991896
451.045418 69.291379
451.075953 76.997116
451.106489 84.756997
451.137025 90.698715
451.167561 93.759437
451.198096 93.052107
451.228632 88.769167
451.259168 81.768578
451.289703 73.767137
451.320239 66.471434
451.350775 61.431994
451.381311 60.074713
451.411846 63.049839
451.442382 69.550340
451.472918 77.248670
451.503453 85.010736
451.533989 90.989185
451.564525 93.888364
451.595061 92.701424
451.625596 88.542484
451.656132 81.716639
451.686668 73.526057
451.717203 66.078651
451.747739 61.027836
451.778275 60.016914
451.808811 63.178707
451.839346 69.656769
451.869882 77.779983
451.900418 85.401497
451.930953 91.485853
451.961489 93.921529
451.992025 92.895200
452.022560 88.242629
452.053096 80.950096
452.083632 73.079953
452.114168 65.531010
452.144703 60.492690
452.175239 59.748626
452.205775 63.385729
452.236310 69.975161
452.266846 78.279502
452.297382 86.151303
452.327918 91.787750
452.358453 94.128530
452.388989 92.562887
452.419525 87.773563
452.450060 80.220828
452.480596 71.818712
452.511132 64.431660
452.541668 59.821765
452.572203 59.449338
452.602739 63.759418
452.633275 70.675199
452.663810 79.170741
452.694346 87.009412
452.724882 92.564777
452.755418 94.496490
452.785953 92.523686
452.816489 87.096891
452.847025 79.247303
452.877560 70.787593
452.908096 63.540314
452.938632 59.112405
452.969168 59.528162
452.999703 64.305166
453.030239 71.801495
453.060775 80.325069
453.091310 87.941712
453.121846 92.959915
453.152382 94.512219
453.182917 91.762357
453.213453 85.831679
453.243989 77.841180
453.274525 69.153335
453.305060 62.347489
453.335596 58.658741
453.366132 59.784586
453.396667 65.480549
453.427203 73.295061
453.457739 81.928623
453.488275 89.281668
453.518810 94.025353
453.549346 94.430385
453.579882 91.147048
453.610417 84.553708
453.640953 76.314188
453.671489 67.820142
453.702025 61.539878
453.732560 58.744016
453.763096 60.807441
453.793632 66.813425
453.824167 75.028818
453.854703 83.617102
453.885239 90.727776
453.915775 94.656249
453.946310 94.409523
453.976846 90.410449
454.007382 83.489042
454.037917 74.907435
454.068453 66.560394
454.098989 60.910547
454.129524 58.958479
454.160060 62.013041
454.190596 68.715266
454.221132 77.330012
454.251667 85.674410
454.282203 92.222555
454.312739 95.507374
454.343274 94.478224
454.373810 89.640908
454.404346 82.267943
454.434882 73.518935
454.465417 65.730715
454.495953 60.804569
454.526489 60.402633
454.557024 64.384310
454.587560 71.591841
454.618096 80.287111
454.648632 88.415134
454.679167 94.094808
454.709703 96.380088
454.740239 94.250400
454.770774 88.877582
454.801310 81.048638
454.831846 72.619326
454.862382 65.376668
454.892917 61.748520
454.923453 62.380425
454.953989 67.468974
454.984524 75.007266
455.015060 83.674736
455.045596 90.934130
455.076132 95.920526
455.106667 96.763089
455.137203 93.986879
455.167739 87.661511
455.198274 79.694924
455.228810 72.049669
455.259346 65.633272
455.289881 63.238253
455.320417 65.284420
455.350953 70.562315
455.381489 78.605244
455.412024 86.751762
455.442560 92.992263
455.473096 96.891255
455.503631 96.440369
455.534167 92.441166
455.564703 86.100259
455.595239 78.034775
455.625774 70.674853
